Customer_ID,First_Name,Last_Name,Gender,Age,Birth_Date,Marital_Status,Occupation,Location,Income_Bracket,Abandoned Cart,Wishlist Items,Customer_Lifetime_Value
CUST4336,Ratna,Yolanda,Female,36,1989-02-22,Married,Civil Service administrator,Tebingtinggi,Low Income,"['PROD0954', 'PROD0855', 'PROD0001']","['PROD0500', 'PROD0656', 'PROD0172', 'PROD0268', 'PROD0070', 'PROD0280']",361668
CUST4337,Rahayu,Nurdiyanti,Female,58,1967-04-20,Married,Psychiatric nurse,Banda Aceh,Middle Income,['PROD0855'],"['PROD1047', 'PROD0773', 'PROD0754', 'PROD0420', 'PROD0503', 'PROD1054']",5609460
CUST4338,Calista,Hasanah,Female,57,1968-02-25,Married,Arts development officer,Tanjungpinang,Low Income,"['PROD0540', 'PROD0672', 'PROD0117', 'PROD1020']","['PROD0968', 'PROD0815']",479678
CUST4339,Nadine,Lestari,Female,39,1986-04-17,Married,Camera operator,Yogyakarta,Middle Income,"['PROD1054', 'PROD0750', 'PROD1037']","['PROD1059', 'PROD0954', 'PROD0379', 'PROD0432']",1088740
CUST4340,Yuni,Purwanti,Female,39,1986-06-29,Married,Production manager,Singkawang,Middle Income,"['PROD0476', 'PROD0763', 'PROD0732', 'PROD0342']","['PROD0889', 'PROD0124']",1736704
CUST4341,Purwanto,Mangunsong,Male,49,1976-07-20,Married,Customer service manager,Depok,Middle Income,"['PROD0223', 'PROD1044']","['PROD1018', 'PROD0497']",2515430
CUST4342,Keisha,Laksmiwati,Female,19,2006-07-31,Single,Industrial/product designer,Kota Administrasi Jakarta Timur,Middle Income,"['PROD0279', 'PROD0755', 'PROD0843']","['PROD0743', 'PROD0430', 'PROD1037', 'PROD0614', 'PROD0862', 'PROD0280', 'PROD0450']",2270278
CUST4343,Maimunah,Pertiwi,Female,57,1967-09-20,Married,Hospital pharmacist,Pagaralam,Middle Income,"['PROD0771', 'PROD0956', 'PROD0218', 'PROD0688']","['PROD0941', 'PROD0226', 'PROD0566']",1047429
CUST4344,Jamil,Maulana,Male,53,1972-07-19,Married,Volunteer coordinator,Makassar,Low Income,"['PROD0188', 'PROD0015', 'PROD0168', 'PROD0646']","['PROD0669', 'PROD0966']",932961
CUST4345,Farhunnisa,Agustina,Female,41,1983-09-02,Married,Travel agency manager,Jayapura,Low Income,"['PROD0023', 'PROD0005', 'PROD0814', 'PROD0317']","['PROD0948', 'PROD0381']",628780
CUST4346,Jessica,Nasyidah,Female,22,2003-02-24,Married,Museum/gallery curator,Manado,Low Income,"['PROD0882', 'PROD0054', 'PROD0445']","['PROD0094', 'PROD0088', 'PROD0524', 'PROD0754', 'PROD0492', 'PROD0546']",557252
CUST4347,Kenari,Sihotang,Male,47,1978-01-11,Married,Web designer,Dumai,Low Income,"['PROD0115', 'PROD0052', 'PROD0217', 'PROD0496']","['PROD0084', 'PROD0655', 'PROD0217', 'PROD0389', 'PROD0535', 'PROD0589', 'PROD1027']",327849
CUST4348,Gaiman,Lazuardi,Male,51,1974-04-30,Married,"Engineer, manufacturing systems",Denpasar,Middle Income,['PROD0285'],"['PROD0638', 'PROD0513', 'PROD0484']",2539420
CUST4349,Cinthia,Purwanti,Female,45,1979-12-12,Married,Information systems manager,Banjar,Low Income,"['PROD0840', 'PROD0355', 'PROD0849', 'PROD1002']","['PROD0022', 'PROD1003', 'PROD0428', 'PROD0095', 'PROD0476', 'PROD0383', 'PROD0461']",466845
CUST4350,Cinthia,Puspita,Female,33,1992-06-07,Single,Landscape architect,Prabumulih,Low Income,"['PROD0504', 'PROD0316', 'PROD0155', 'PROD0856']","['PROD0823', 'PROD0932', 'PROD0278', 'PROD0537']",496286
CUST4351,Lala,Astuti,Female,38,1987-07-12,Single,Office manager,Padang Sidempuan,Low Income,"['PROD0567', 'PROD0702', 'PROD1028', 'PROD1054']","['PROD0239', 'PROD0696', 'PROD0059', 'PROD0461']",967350
CUST4352,Paulin,Namaga,Female,42,1983-07-01,Married,Customer service manager,Langsa,Middle Income,"['PROD0332', 'PROD0483', 'PROD0609', 'PROD0152']","['PROD0359', 'PROD0310', 'PROD0802', 'PROD0605', 'PROD0034']",3980681
CUST4353,Ian,Siregar,Male,43,1981-11-23,Married,"Editor, commissioning",Manado,Middle Income,"['PROD0612', 'PROD0028', 'PROD0480', 'PROD0166']","['PROD0455', 'PROD0182', 'PROD0429', 'PROD0508']",4167209
CUST4354,Cahyono,Gunarto,Male,37,1988-08-02,Married,Child psychotherapist,Kota Administrasi Jakarta Utara,Middle Income,"['PROD0200', 'PROD1033', 'PROD0667']","['PROD0013', 'PROD0065', 'PROD0472', 'PROD0999']",5439689
CUST4355,Kayla,Mandasari,Female,18,2007-06-21,Single,"Teacher, music",Cilegon,Low Income,['PROD0836'],"['PROD0224', 'PROD0483', 'PROD0706', 'PROD0317']",937674
CUST4356,Jail,Wibisono,Male,55,1970-03-10,Married,Special educational needs teacher,Samarinda,Middle Income,['PROD0718'],"['PROD0550', 'PROD0720', 'PROD0462', 'PROD1057', 'PROD0084', 'PROD0189']",4911560
CUST4357,Paris,Permata,Female,33,1992-04-30,Married,Patent examiner,Malang,Middle Income,"['PROD0004', 'PROD0770']","['PROD0152', 'PROD0036', 'PROD0828']",4478384
CUST4358,Laila,Yolanda,Female,52,1972-09-30,Married,Exhibition designer,Salatiga,High Income,['PROD0076'],"['PROD0327', 'PROD0730', 'PROD0954', 'PROD0519', 'PROD0467']",7623184
CUST4359,Rafid,Manullang,Male,52,1973-01-02,Married,"Radiographer, diagnostic",Binjai,Middle Income,"['PROD0986', 'PROD0242']","['PROD0122', 'PROD0506', 'PROD0683']",3065134
CUST4360,Kezia,Rahayu,Female,41,1983-11-10,Single,"Journalist, broadcasting",Batu,Middle Income,"['PROD0164', 'PROD0387', 'PROD0291', 'PROD0570']","['PROD0830', 'PROD0709', 'PROD0152', 'PROD0684', 'PROD1003', 'PROD0119', 'PROD0509']",4052576
CUST4361,Emong,Narpati,Male,26,1998-11-27,Single,Historic buildings inspector/conservation officer,Tebingtinggi,Middle Income,"['PROD0497', 'PROD0491', 'PROD0478']","['PROD0739', 'PROD1018', 'PROD0679', 'PROD0258', 'PROD0804', 'PROD0876', 'PROD0307']",3986501
CUST4362,Kunthara,Pradana,Male,29,1996-05-14,Single,Advertising account executive,Metro,Middle Income,['PROD0399'],"['PROD0041', 'PROD0618', 'PROD0479', 'PROD0159', 'PROD0320', 'PROD0039']",4138939
CUST4363,Violet,Utami,Female,33,1991-09-06,Single,"Psychologist, occupational",Pekalongan,Middle Income,"['PROD0651', 'PROD0044', 'PROD0943', 'PROD0362']","['PROD0751', 'PROD0228', 'PROD0854']",1928828
CUST4364,Melinda,Utami,Female,54,1971-05-30,Married,"Scientist, water quality",Yogyakarta,Low Income,['PROD0457'],"['PROD0339', 'PROD1002', 'PROD0155', 'PROD0314', 'PROD0908', 'PROD0895', 'PROD0682']",923090
CUST4365,Calista,Padmasari,Female,52,1973-04-09,Married,Politician's assistant,Dumai,Low Income,"['PROD0337', 'PROD0253', 'PROD0153', 'PROD0179']","['PROD0635', 'PROD0328', 'PROD0265', 'PROD0164']",893962
CUST4366,Umi,Halimah,Female,35,1990-06-12,Married,"Radiographer, diagnostic",Padang,Low Income,"['PROD0659', 'PROD0247', 'PROD0034']","['PROD0378', 'PROD0277', 'PROD0263', 'PROD0595', 'PROD0398']",731700
CUST4367,Ifa,Sudiati,Female,46,1979-05-01,Married,Travel agency manager,Parepare,Middle Income,"['PROD1023', 'PROD0752', 'PROD0452', 'PROD0680']","['PROD0473', 'PROD0888', 'PROD0482', 'PROD0292', 'PROD0577', 'PROD0247', 'PROD0915']",2385562
CUST4368,Zulfa,Aryani,Female,38,1986-11-18,Single,"Teacher, secondary school",Probolinggo,Middle Income,"['PROD0634', 'PROD0457', 'PROD0729', 'PROD0820']","['PROD0917', 'PROD0785', 'PROD0430', 'PROD0964', 'PROD0199']",3233023
CUST4369,Raden,Sihombing,Male,36,1989-01-31,Single,Tourism officer,Solok,Middle Income,"['PROD0145', 'PROD0211']","['PROD0502', 'PROD0655', 'PROD0187', 'PROD0662', 'PROD0872', 'PROD0109']",2269760
CUST4370,Oliva,Permata,Female,54,1971-08-10,Married,Energy manager,Tangerang Selatan,Middle Income,"['PROD0054', 'PROD0397', 'PROD0716', 'PROD0840']","['PROD1042', 'PROD0916', 'PROD0368', 'PROD0001', 'PROD0076', 'PROD0727', 'PROD0097']",3226704
CUST4371,Baktiono,Mansur,Male,59,1966-01-16,Married,"Civil engineer, consulting",Surabaya,High Income,"['PROD0803', 'PROD0900', 'PROD0442']","['PROD0989', 'PROD0667', 'PROD0326', 'PROD0234', 'PROD0999', 'PROD0213']",6864124
CUST4372,Elisa,Permata,Female,17,2007-12-26,Single,"Lighting technician, broadcasting/film/video",Bontang,Middle Income,"['PROD0485', 'PROD0524']","['PROD0111', 'PROD0174']",3047057
CUST4373,Tiara,Laksmiwati,Female,55,1969-10-09,Married,Patent examiner,Banda Aceh,Middle Income,"['PROD0725', 'PROD0038']","['PROD0129', 'PROD0653', 'PROD1036', 'PROD0548', 'PROD1029', 'PROD1040']",5082255
CUST4374,Harsana,Jailani,Male,60,1964-09-03,Married,"Engineer, civil (consulting)",Banjarmasin,High Income,"['PROD0746', 'PROD0367']","['PROD0293', 'PROD0468']",15465247
CUST4375,Cinthia,Rahmawati,Female,44,1981-05-16,Married,Radio broadcast assistant,Medan,Low Income,"['PROD0914', 'PROD0337', 'PROD0344']","['PROD0072', 'PROD0597']",796764
CUST4376,Karsana,Nugroho,Male,47,1977-10-15,Married,"Exhibitions officer, museum/gallery",Banda Aceh,Middle Income,"['PROD0681', 'PROD0187', 'PROD0406']","['PROD0553', 'PROD0188', 'PROD0490', 'PROD0655', 'PROD1038', 'PROD0040', 'PROD0638']",1881459
CUST4377,Gadang,Wibowo,Male,53,1971-09-03,Married,"Copywriter, advertising",Bogor,High Income,"['PROD0791', 'PROD0377', 'PROD0720']","['PROD0043', 'PROD0109', 'PROD0248', 'PROD0002', 'PROD0025', 'PROD0883']",8878011
CUST4378,Karman,Hardiansyah,Male,30,1995-03-19,Married,"Engineer, aeronautical",Bandung,Middle Income,"['PROD0290', 'PROD0812']","['PROD0864', 'PROD0543', 'PROD0389', 'PROD0853', 'PROD0251']",1206973
CUST4379,Laswi,Saputra,Male,51,1973-10-07,Married,"Surveyor, building",Bogor,Low Income,"['PROD0145', 'PROD1025']","['PROD0289', 'PROD0443', 'PROD0025', 'PROD0513', 'PROD0602', 'PROD1046']",566381
CUST4380,Zulfa,Pertiwi,Female,60,1965-06-18,Married,Pathologist,Pagaralam,Low Income,"['PROD0167', 'PROD0269', 'PROD0239']","['PROD1004', 'PROD0247', 'PROD0254', 'PROD0775', 'PROD0057']",463722
CUST4381,Kayla,Pudjiastuti,Female,44,1980-08-21,Married,Chartered loss adjuster,Cilegon,Low Income,"['PROD0003', 'PROD0651', 'PROD0643', 'PROD0732']","['PROD0547', 'PROD0889', 'PROD0281', 'PROD0392', 'PROD0026']",701140
CUST4382,Eva,Widiastuti,Female,56,1968-12-01,Married,Conference centre manager,Magelang,High Income,['PROD0403'],"['PROD0190', 'PROD0044', 'PROD0067', 'PROD0764']",9974993
CUST4383,Ilsa,Rahmawati,Female,28,1996-08-24,Married,Museum/gallery exhibitions officer,Kota Administrasi Jakarta Utara,Middle Income,"['PROD0642', 'PROD0173']","['PROD1004', 'PROD0102', 'PROD0334']",5554459
CUST4384,Danuja,Napitupulu,Male,20,2005-05-13,Single,Health visitor,Dumai,Middle Income,"['PROD0348', 'PROD0024']","['PROD0733', 'PROD0745', 'PROD0062', 'PROD0019', 'PROD0575']",2836081
CUST4385,Dian,Melani,Female,32,1993-03-20,Single,Special effects artist,Bukittinggi,Middle Income,['PROD0973'],"['PROD0698', 'PROD0226', 'PROD0547']",5109713
CUST4386,Wira,Hidayanto,Male,47,1977-12-04,Married,"Administrator, charities/voluntary organisations",Balikpapan,Middle Income,"['PROD1048', 'PROD0900']","['PROD1032', 'PROD0345']",3022129
CUST4387,Ciaobella,Hassanah,Female,51,1974-04-12,Married,Retail merchandiser,Surabaya,Middle Income,"['PROD0830', 'PROD0137']","['PROD0975', 'PROD0934', 'PROD0664', 'PROD0421', 'PROD0281', 'PROD0113', 'PROD0111']",5621117
CUST4388,Perkasa,Hutapea,Male,56,1969-03-31,Married,"Psychologist, counselling",Meulaboh,Low Income,['PROD0062'],"['PROD0596', 'PROD0997', 'PROD0807', 'PROD0944', 'PROD0288', 'PROD0527', 'PROD0502']",232526
CUST4389,Yuni,Winarsih,Female,20,2004-10-22,Single,Wellsite geologist,Banda Aceh,Low Income,"['PROD0144', 'PROD0430']","['PROD0889', 'PROD0636', 'PROD0333', 'PROD0544', 'PROD0546', 'PROD0493', 'PROD0461']",838519
CUST4390,Uchita,Wahyuni,Female,53,1971-11-12,Married,Chartered legal executive (England and Wales),Subulussalam,Middle Income,"['PROD0504', 'PROD0014']","['PROD0557', 'PROD0740', 'PROD0918', 'PROD0975']",5515648
CUST4391,Setya,Damanik,Male,51,1974-01-18,Married,Firefighter,Bekasi,High Income,"['PROD0209', 'PROD0687']","['PROD0287', 'PROD0056', 'PROD0699', 'PROD0480', 'PROD0468', 'PROD0874']",18648951
CUST4392,Rahmi,Purnawati,Female,26,1999-03-18,Married,"Education officer, museum",Serang,Low Income,['PROD0185'],"['PROD0494', 'PROD0158', 'PROD0945', 'PROD0331']",238782
CUST4393,Dinda,Riyanti,Female,26,1999-06-25,Married,"Designer, blown glass/stained glass",Denpasar,Middle Income,['PROD0461'],"['PROD0691', 'PROD0135', 'PROD0035']",2481400
CUST4394,Sarah,Hartati,Female,38,1987-07-24,Single,Midwife,Meulaboh,Middle Income,"['PROD0131', 'PROD1019']","['PROD0413', 'PROD0595', 'PROD0133', 'PROD0476', 'PROD0888']",1151458
CUST4395,Limar,Simanjuntak,Male,48,1976-09-07,Married,"Designer, ceramics/pottery",Salatiga,Low Income,"['PROD0138', 'PROD0151']","['PROD0031', 'PROD0652', 'PROD0106']",886572
CUST4396,Aisyah,Mandasari,Female,55,1970-02-11,Married,"Surveyor, mining",Kotamobagu,Middle Income,"['PROD0424', 'PROD1019']","['PROD0559', 'PROD0751']",4442171
CUST4397,Shania,Agustina,Female,40,1984-11-20,Single,Analytical chemist,Binjai,Middle Income,"['PROD0398', 'PROD0666', 'PROD0269', 'PROD0260']","['PROD0920', 'PROD0611', 'PROD0574', 'PROD0398', 'PROD0722', 'PROD0842']",4671222
CUST4398,Perkasa,Thamrin,Male,24,2000-11-02,Single,Higher education lecturer,Pematangsiantar,Middle Income,"['PROD1000', 'PROD0796', 'PROD0287']","['PROD0058', 'PROD0481', 'PROD0103', 'PROD0899', 'PROD0200']",4940506
CUST4399,Gabriella,Hassanah,Female,36,1988-09-10,Married,Operational researcher,Balikpapan,Low Income,"['PROD0194', 'PROD0372']","['PROD0697', 'PROD0971', 'PROD0937', 'PROD0355', 'PROD0613', 'PROD0561', 'PROD0388']",989599
CUST4400,Mala,Zulaika,Female,60,1965-01-14,Married,"Conservation officer, nature",Kediri,High Income,"['PROD0386', 'PROD0314']","['PROD0483', 'PROD0275', 'PROD0369', 'PROD0023', 'PROD0504', 'PROD0888']",10884807
CUST4401,Teguh,Anggriawan,Male,28,1997-08-14,Married,"Scientist, research (medical)",Cirebon,Low Income,"['PROD0219', 'PROD0655']","['PROD1039', 'PROD0025', 'PROD0066', 'PROD0238', 'PROD0041', 'PROD0081', 'PROD0189']",573206
CUST4402,Safina,Mandasari,Female,37,1988-07-22,Married,Fitness centre manager,Salatiga,Middle Income,"['PROD0917', 'PROD0362']","['PROD0586', 'PROD0639', 'PROD0057', 'PROD0324']",2457326
CUST4403,Asmadi,Prasetya,Male,41,1983-08-30,Married,Energy manager,Kotamobagu,Low Income,"['PROD0370', 'PROD0125', 'PROD0341', 'PROD0084']","['PROD0797', 'PROD0156', 'PROD0600', 'PROD0733', 'PROD0584', 'PROD0377', 'PROD0818']",472370
CUST4404,Sari,Palastri,Female,25,2000-07-15,Married,"Doctor, general practice",Pariaman,Middle Income,"['PROD0346', 'PROD0076', 'PROD0342', 'PROD0373']","['PROD0428', 'PROD0132', 'PROD0614', 'PROD1016', 'PROD0840', 'PROD0222']",3773546
CUST4405,Chelsea,Riyanti,Female,39,1985-11-27,Single,Freight forwarder,Kotamobagu,Middle Income,"['PROD0149', 'PROD0670']","['PROD0930', 'PROD1059', 'PROD0426']",3739845
CUST4406,Hartaka,Widodo,Male,29,1996-04-19,Married,Air traffic controller,Ambon,Middle Income,['PROD1025'],"['PROD0427', 'PROD0188', 'PROD0283', 'PROD0517', 'PROD0213', 'PROD0043', 'PROD0039']",5090199
CUST4407,Danu,Simanjuntak,Male,23,2001-12-01,Married,Occupational psychologist,Singkawang,Low Income,"['PROD0109', 'PROD0323', 'PROD0055', 'PROD0951']","['PROD0109', 'PROD0444', 'PROD0484', 'PROD0527', 'PROD0266', 'PROD0406', 'PROD0873']",758375
CUST4408,Ina,Farida,Female,58,1967-04-11,Married,"Lecturer, further education",Medan,Middle Income,"['PROD0500', 'PROD0319']","['PROD0613', 'PROD0546', 'PROD0208', 'PROD0571', 'PROD0424', 'PROD0866']",3185232
CUST4409,Ulva,Puspasari,Female,22,2003-02-15,Married,Primary school teacher,Bontang,Low Income,"['PROD0135', 'PROD0026']","['PROD0089', 'PROD0701', 'PROD0598', 'PROD0054', 'PROD0977', 'PROD1014']",648929
CUST4410,Olivia,Astuti,Female,17,2008-07-07,Single,Industrial buyer,Samarinda,Low Income,"['PROD0368', 'PROD0725']","['PROD0026', 'PROD0210', 'PROD0419', 'PROD0049', 'PROD0800', 'PROD0458']",354624
CUST4411,Xanana,Jailani,Male,28,1997-04-10,Married,Secondary school teacher,Bandung,Middle Income,['PROD1025'],"['PROD0212', 'PROD0573', 'PROD0062', 'PROD0744']",1619082
CUST4412,Jelita,Wijayanti,Female,35,1990-01-15,Married,Special educational needs teacher,Mojokerto,Low Income,['PROD0311'],"['PROD0597', 'PROD0866', 'PROD0750', 'PROD0073', 'PROD0477', 'PROD0965', 'PROD0113']",739309
CUST4413,Gaiman,Prayoga,Male,60,1964-12-26,Married,Architect,Kupang,Middle Income,"['PROD0393', 'PROD0757', 'PROD0160', 'PROD0138']","['PROD0530', 'PROD0736', 'PROD0041', 'PROD0801']",1141405
CUST4414,Suci,Hartati,Female,51,1974-06-25,Married,Tourism officer,Lhokseumawe,Middle Income,"['PROD0194', 'PROD0785', 'PROD0974']","['PROD0034', 'PROD0458', 'PROD0080']",2083695
CUST4415,Paramita,Lailasari,Female,44,1981-02-25,Married,"Lecturer, further education",Pekalongan,Low Income,"['PROD0568', 'PROD0492', 'PROD0337', 'PROD0500']","['PROD0186', 'PROD0975', 'PROD1043', 'PROD0988']",343496
CUST4416,Martani,Dabukke,Male,50,1975-03-03,Married,Accommodation manager,Kota Administrasi Jakarta Timur,Middle Income,['PROD0903'],"['PROD0881', 'PROD0282', 'PROD0176', 'PROD1044', 'PROD0395']",2359588
CUST4417,Candrakanta,Pradipta,Male,55,1970-05-02,Single,Private music teacher,Cilegon,Middle Income,['PROD0989'],"['PROD0056', 'PROD0176', 'PROD0499', 'PROD0560']",5013416
CUST4418,Novi,Maryati,Female,36,1988-10-05,Married,"Scientist, research (physical sciences)",Bau-Bau,Middle Income,"['PROD0372', 'PROD0284']","['PROD0417', 'PROD0488', 'PROD0425', 'PROD0968']",3290578
CUST4419,Devi,Widiastuti,Female,36,1989-07-13,Single,Patent examiner,Dumai,Middle Income,['PROD0225'],"['PROD0676', 'PROD0302', 'PROD0512', 'PROD0630']",5603362
CUST4420,Eka,Hariyah,Female,24,2001-01-14,Married,Chartered management accountant,Jayapura,High Income,"['PROD1002', 'PROD0808', 'PROD0064']","['PROD0844', 'PROD0362', 'PROD0195']",13698378
CUST4421,Genta,Padmasari,Female,30,1994-09-13,Single,Financial trader,Palembang,Middle Income,"['PROD0906', 'PROD0340', 'PROD0931', 'PROD0059']","['PROD0078', 'PROD0697', 'PROD0953', 'PROD0353', 'PROD0059', 'PROD0624', 'PROD0820']",1385055
CUST4422,Genta,Safitri,Female,20,2005-06-15,Married,"Engineer, energy",Magelang,Middle Income,"['PROD0943', 'PROD0955', 'PROD0178']","['PROD0664', 'PROD1053', 'PROD0726', 'PROD1037']",1129551
CUST4423,Kasiyah,Namaga,Female,38,1987-03-28,Single,"Psychologist, sport and exercise",Subulussalam,Middle Income,"['PROD0875', 'PROD0256', 'PROD0087', 'PROD1003']","['PROD0308', 'PROD0322', 'PROD0591', 'PROD1054', 'PROD0465', 'PROD0695', 'PROD0730']",3300855
CUST4424,Maya,Namaga,Female,17,2008-07-17,Single,Financial planner,Bukittinggi,Low Income,"['PROD0779', 'PROD0732']","['PROD0038', 'PROD0147']",438958
CUST4425,Hadi,Najmudin,Male,35,1989-12-11,Single,Exhibition designer,Banjarbaru,Middle Income,"['PROD0382', 'PROD1057', 'PROD0997']","['PROD0462', 'PROD0115', 'PROD0251']",2945339
CUST4426,Maya,Kusmawati,Female,26,1998-10-22,Single,"Copywriter, advertising",Batu,Middle Income,"['PROD0871', 'PROD1060']","['PROD0306', 'PROD0574', 'PROD0236', 'PROD0671', 'PROD0252', 'PROD0237']",5978455
CUST4427,Dian,Rahmawati,Female,41,1984-06-30,Married,Warehouse manager,Madiun,Middle Income,"['PROD0915', 'PROD0628']","['PROD0664', 'PROD0130', 'PROD0567', 'PROD0762', 'PROD0064', 'PROD0466', 'PROD0424']",2172452
CUST4428,Najwa,Astuti,Female,29,1995-10-13,Single,Firefighter,Jayapura,Middle Income,"['PROD0926', 'PROD0836']","['PROD0729', 'PROD0178', 'PROD0622', 'PROD0298', 'PROD0816', 'PROD0333', 'PROD0961']",1697634
CUST4429,Jane,Usamah,Female,23,2002-05-18,Married,Environmental consultant,Dumai,Low Income,['PROD0927'],"['PROD0856', 'PROD0412', 'PROD0045']",913246
CUST4430,Digdaya,Hutasoit,Male,39,1985-11-06,Married,Manufacturing systems engineer,Samarinda,Low Income,"['PROD0654', 'PROD0365', 'PROD0780']","['PROD0864', 'PROD0872', 'PROD0066']",554145
CUST4431,Zizi,Usada,Female,24,2001-05-28,Married,Aid worker,Jayapura,Middle Income,"['PROD0450', 'PROD0292', 'PROD0571']","['PROD0076', 'PROD0570', 'PROD0450', 'PROD0708', 'PROD0800']",1721050
CUST4432,Latika,Pertiwi,Female,44,1981-04-08,Married,Operations geologist,Batu,Middle Income,['PROD0571'],"['PROD0577', 'PROD0611', 'PROD0268', 'PROD0763']",2131115
CUST4433,Tantri,Kusmawati,Female,34,1991-05-16,Married,Public relations officer,Banjarmasin,Middle Income,['PROD0522'],"['PROD0930', 'PROD0347', 'PROD0696', 'PROD0030', 'PROD0142']",1419772
CUST4434,Agnes,Sudiati,Female,30,1995-01-25,Married,"Engineer, automotive",Malang,High Income,['PROD1028'],"['PROD0800', 'PROD0705', 'PROD1003', 'PROD0773', 'PROD0970', 'PROD0882']",14602041
CUST4435,Lidya,Hassanah,Female,49,1975-11-28,Married,"Journalist, magazine",Magelang,Middle Income,"['PROD0613', 'PROD0779']","['PROD0686', 'PROD0582']",5915853
CUST4436,Gantar,Siregar,Male,35,1989-09-19,Single,Hydrologist,Batam,High Income,"['PROD0122', 'PROD0952']","['PROD0264', 'PROD0489']",14073749
CUST4437,Teddy,Pratama,Male,25,2000-04-05,Married,Teaching laboratory technician,Tidore Kepulauan,Middle Income,"['PROD0470', 'PROD0569', 'PROD0471', 'PROD0438']","['PROD0299', 'PROD0123', 'PROD0969', 'PROD0655', 'PROD0569']",5939280
CUST4438,Cayadi,Rajasa,Male,52,1973-03-30,Single,Community development worker,Lubuklinggau,Middle Income,"['PROD0410', 'PROD0499', 'PROD0569', 'PROD1050']","['PROD0745', 'PROD0797', 'PROD0258', 'PROD0812', 'PROD0991', 'PROD1032', 'PROD0980']",4272099
CUST4439,Prabawa,Najmudin,Male,25,2000-03-19,Married,Sport and exercise psychologist,Bogor,Low Income,"['PROD0447', 'PROD1058']","['PROD0872', 'PROD0600', 'PROD0508', 'PROD1038']",823330
CUST4440,Rahayu,Palastri,Female,42,1983-02-13,Married,Art gallery manager,Bogor,Middle Income,"['PROD0233', 'PROD1043', 'PROD0623']","['PROD0207', 'PROD0814', 'PROD0819', 'PROD0003', 'PROD0131', 'PROD0069']",3695585
CUST4441,Melinda,Rahimah,Female,44,1981-05-16,Married,Pharmacologist,Bogor,Middle Income,['PROD0060'],"['PROD0179', 'PROD0048', 'PROD0142', 'PROD0114', 'PROD0713']",2459638
